dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.0300615898457,0.0140289776442,0.00430931316511,0.00583459191338,0.00418114435827,0.0327049271453,0.0103554292254,0.00822392570746,0.00141683851067,0.385217688376,0.0609494195456,0.00812649714965,0.143582177071,0.00485469155516,0.00211171493941,0.024307440925,0.00293050459323,0.00072028366454,0.0018609366571,0.00240405092631,4.4623452536e-05,0.000514231776599,0.0017215704857,0.0116938492345,0.00538011519232,0.0142616625842,0.0219297018656,0.0123093315778,0.00154988294551,0.000109159157433,0.0131895185019,0.0728781243181,0.00374436407502,0.00223899455029,0.0237477513024,0.0248365919105,0.0,0.0,0.000904983049781,0.000824356723225,0.0293994245068,0.0105396198716
0.00160683691134,0.0225654413313,0.00472576931798,0.00516006391859,0.0107674986004,0.0925534649885,0.0369498796759,0.00551309583488,0.0751406609956,0.126817522255,0.183787686951,0.0347576924302,0.108171258898,0.00245472951257,0.0276143654238,0.00134961698301,0.00118102904366,0.00143965507936,0.0182994374902,0.00238192432584,0.0,0.00061777835697,0.000227456579218,0.0585387946484,0.000792958150023,0.00276394578175,0.0239687634141,0.00550243114697,0.00192062658497,0.000160454087498,0.0140913474087,0.0592362615492,0.000518606389208,0.002153925064,0.00703136525995,0.0133562549566,0.0,0.0,0.000400225441762,0.00167436173123,0.0293194723174,0.0144873411652
0.0307839145664,0.0214767941198,0.00633204457116,0.0033755163609,0.0103950746189,0.0245018742242,0.0444520523152,0.0165544394285,0.0460005899773,0.137726155295,0.0105119342704,0.0286472022495,0.015475056963,0.0217457710812,0.00326122205803,0.0462295025661,0.01058549666,0.0124371950607,0.0106835118822,0.00305126642452,0.00735329195331,0.00771330051524,1.21965332101e-05,0.063525982066,0.0163623534891,0.0355385685751,0.0293420436759,0.0559921771322,0.001508118683,0.00204688516963,0.017320075213,0.159311232996,0.0078560927663,0.00664361447005,0.0153861556033,0.0316726865893,0.00020892302251,0.000174874908257,0.00248349793072,0.00951561095977,0.0229964296134,0.00280927344159
0.00894014809902,0.0368542975799,0.00959668323647,0.00332044698294,0.00467240029851,0.00879434585361,0.0558956284643,0.067099769654,0.0183690858739,0.113265652371,0.0227517436903,0.0432082606451,0.129686087392,0.0033658393818,0.0135183661403,0.0209443212844,0.0343955448879,0.0186210811143,0.0122894974935,0.00205086118343,0.00734434089079,0.00774125151309,4.8968121188e-05,0.0178217981498,0.0403181574106,0.00876459028819,0.037238369748,0.0256408794251,0.00121695335266,0.00162111738037,0.0256766358696,0.0864956273753,0.00470571068179,0.00555518263447,0.0269321073679,0.0355815666889,7.58838508232e-05,6.61381647413e-05,0.00157105477035,0.00686103963119,0.0262483230857,0.00483424197258
0.0379596935672,0.042601530264,0.0100908839915,0.00252785626031,0.00631446162553,0.0261202255129,0.0452231724218,0.0127600428086,0.0163887328109,0.163789854694,0.0718327255606,0.0309190029914,0.00759770886336,0.00366498551889,0.00391292207538,0.0154374151502,0.0108336871846,0.0191891265132,0.0091436651768,0.01055311672,0.0110370281851,0.00737991086817,0.000252557277396,0.0212876148897,0.0139484219695,0.00816770489675,0.0206648330408,0.0372331402406,0.00252809384948,0.00187004068175,0.023244372871,0.165752122151,0.017982757351,0.0171251875025,0.0310226804238,0.0338326248024,0.000137118733395,8.89680593112e-05,0.00139354217203,0.00894723442874,0.0215731555765,0.00767008031835
0.00879620353147,0.0297741961883,0.0109249938488,0.001816679482,0.00740174657159,0.0282368157146,0.0384935583573,0.0560776450544,0.0242864079127,0.0959237875582,0.0608249337494,0.0536398148245,0.0149694852859,0.0132685317488,0.0336749639934,0.0334694226611,0.00902482573122,0.00969203400736,0.00866610851627,0.00124044727562,0.00837581465254,0.00925372256128,6.45387922142e-06,0.0287945629928,0.075501029845,0.0155804587241,0.0281896024429,0.018110115576,0.000795460248589,0.00132469544026,0.0135080285249,0.132195074728,0.00599008520358,0.00898427336386,0.0163005445944,0.0473374270586,8.7372737361e-05,0.000357567893415,0.00225531225383,0.00669802100545,0.0304376510357,0.0097141232254
0.0109923064087,0.0194591097762,0.0146309929894,0.0044764830181,0.00400833037542,0.0354470755761,0.0309182659122,0.0173664880934,0.0120282953768,0.191609622515,0.0543199306537,0.0518691698017,0.0194127455487,0.00664696471918,0.0136531702454,0.0402876987712,0.00795262754159,0.0112707108838,0.010284341199,0.00614697560937,0.00782039797272,0.0093657650567,0.000177867665858,0.00868601095914,0.0116697753323,0.00814414184892,0.0252477564661,0.00958520569157,0.000917786413215,0.00171204996467,0.0296558395266,0.179578236409,0.0188444737244,0.00608653708059,0.0385169546584,0.0384514363481,0.000153734751389,7.71168924265e-05,0.00145800256659,0.00677724530697,0.0195334154219,0.0147589449273
0.0245363904713,0.0320257720501,0.0211055631847,0.00437743505754,0.0139105505237,0.0246885727989,0.0431165689179,0.00751845928462,0.0771032166541,0.135087834914,0.0420523762899,0.031260257478,0.0122673450976,0.00321183789298,0.0203408952236,0.0153681196798,0.0202449764398,0.0220188420588,0.011218153268,0.000716904641121,0.00854656739557,0.00738289113052,0.000184129428709,0.0120681184303,0.0411418718481,0.00771477974202,0.034943114509,0.0334927398858,0.00153936816179,0.00166583926594,0.0240770431179,0.164574986795,0.00504282498236,0.006386188308,0.0238520749785,0.0279586201768,0.000110655509507,3.41361646857e-05,0.000845085630342,0.00676912825605,0.028969820904,0.000529943452479
0.0327864697216,0.01133953124,0.0102923636463,0.00419336648547,0.00468447138336,0.00749508379152,0.0484843070564,0.0300601622231,0.0194429812795,0.101252875318,0.0359461064386,0.016255502293,0.108320955895,0.00959151646333,0.00533684634865,0.0506671959202,0.00723116783332,0.0117233046523,0.0157383293189,0.0052866775227,0.00676556199326,0.00794009202786,0.0,0.0243418171332,0.0402624582882,0.0550648397023,0.0442066272294,0.00862784720422,0.0023979182251,0.00136732220283,0.0199246070395,0.112848010419,0.0147213814244,0.00442506080784,0.0516821511196,0.0200365456124,8.45129037884e-05,8.44149744656e-05,0.00112731326581,0.00869672922813,0.0308170791201,0.00844849524819
0.0498825099838,0.0215336517249,0.00875366402682,0.00213852002509,0.0112346163337,0.00817687441347,0.0476174088947,0.0572532018193,0.015477470355,0.133314718514,0.0127846388431,0.0394895952111,0.0446785448837,0.00606967948138,0.00414588665605,0.00825991677369,0.0133075314035,0.0312343643199,0.00967178539138,0.00180908775408,0.0072555388893,0.00695918503215,0.000446883052465,0.0259115152079,0.00920349168048,0.00889388756011,0.0348698296939,0.0111884815305,0.00116959710594,0.00143635403275,0.0150620591842,0.252077491802,0.00829696440753,0.0168944480321,0.012506863292,0.029087481529,0.00023302585339,0.000114379530196,0.00146256928993,0.00910614501502,0.0201250583773,0.000865083093208
0.0324261797349,0.00628336717918,0.0130375481402,0.00618522398413,0.00922418285358,0.00379711346584,0.0343590853019,0.0534973700415,0.0340258152356,0.304272842379,0.00952009886032,0.0149881032041,0.0575578525511,0.0241643494715,0.0199816986389,0.0293351957486,0.00942849602271,0.0114934806924,0.0139831352161,0.00632317001725,0.00697964613912,0.00720849208416,0.000496116833078,0.013315201131,0.00939377548195,0.0237182878571,0.0530509384473,0.00799454562128,0.0026333636112,0.00196994156802,0.0227038023022,0.0626286391857,0.0106730707272,0.00613370874649,0.0141466946637,0.0230041222056,0.000100443612934,8.99557376637e-05,0.00227394179434,0.00906383463716,0.021676317214,0.00686085165956
0.0277119988641,0.0159619348976,0.005679087445,0.00436500085598,0.0128835827483,0.0288437681878,0.0324439966542,0.0100145524125,0.0602865531796,0.193872390566,0.0687301792796,0.00347223938293,0.127560013763,0.00788134406453,0.00261021276648,0.0201407593699,0.0219377764084,0.00735180863585,0.00214817118705,0.00786473336605,0.00205933124995,0.00099459603972,2.78163926469e-05,0.014134975761,0.00342996546116,0.0171749189528,0.017764408955,0.0667806471028,0.000926495875466,0.000523399966987,0.0127945370283,0.0885603666843,0.00158001893186,0.00971812407368,0.025381271645,0.00975299258693,0.0,0.0,0.000729085181377,0.00319623994417,0.0528934550218,0.00981724911029
0.033046606756,0.0133648467912,0.0122863216915,0.00116157495059,0.0210692337044,0.0159864754547,0.0362415937706,0.00636768158491,0.0165565724941,0.184438831967,0.121519563208,0.0755759919207,0.0452120108237,0.00480752139377,0.00505684133213,0.00459194789709,0.00232994982011,0.0134209054033,0.00562741200258,0.00321850852358,0.00127093233532,0.000119743987707,0.00559365682358,0.00148580132333,0.00260470987953,0.0300563484524,0.0420994201938,0.00730929002058,0.00159030781422,0.001120295948,0.0188711340337,0.205125723605,0.00148635775285,0.00481505336934,0.00548427271686,0.0258578605199,0.0,5.13759241767e-05,0.000639024986056,0.00170980685861,0.0190407679146,0.0017877240496
0.0249738821969,0.0233083647256,0.0191273519404,0.00372143059693,0.020098382789,0.0313863236108,0.0257456861715,0.0633701162355,0.0056214382395,0.0871534471937,0.0704055641473,0.125255819604,0.0583792009942,0.00942229462393,0.0190315181913,0.0185603842575,0.0393175560077,0.0261308644442,0.00282671164474,0.00636977972646,0.00302878364217,5.83655074342e-05,6.94137097877e-05,0.0162157872312,0.00439745704465,0.00433333416043,0.0372687472013,0.00773848868708,0.00112208561687,0.00222201760991,0.0184889240879,0.151206174485,0.00250981892134,0.00755490630951,0.0105027105527,0.0137867479015,0.0,0.0,0.00087211706895,0.00237703035708,0.0287308116228,0.00731016094143
0.0487523750894,0.00839572412168,0.00587476093238,0.00327116723257,0.0107297766292,0.0216075040551,0.0174706389743,0.0239198701459,0.0540821368245,0.131378149165,0.0273478841119,0.0479735660754,0.0547866121871,0.00525034807386,0.0227299775491,0.0520065595066,0.0267438911755,0.0189333771091,0.00781070799032,0.00155197772427,0.0141809864891,0.00757125869905,9.46312658943e-05,0.0412646438412,0.0104222504249,0.0237443105174,0.0249966399451,0.0376150798886,0.00173537670834,0.00225162386642,0.0168208560704,0.149398629154,0.00562689853617,0.00394414107519,0.00605543269068,0.0198005090876,0.000134284781688,0.000244570088773,0.00161686863656,0.00621541765258,0.0218913694168,0.0137572164906
0.0108413815439,0.0119869171926,0.00471252057755,0.0448429183358,0.00998295604767,0.0047580844463,0.0311760123218,0.0409750821646,0.0179790547658,0.1553049441,0.0906147431024,0.0402779672462,0.11808925852,0.0223184592548,0.00282577260753,0.0188820132844,0.0137463761815,0.0208674010761,0.0195419466066,0.00444725282029,0.00668400581939,0.00722229667761,1.47511429012e-06,0.0523330269481,0.00891440606039,0.007638857857,0.0318194251072,0.0673168473935,0.00122936849539,0.00169451436458,0.0227024249271,0.0328465356054,0.00761465911348,0.0044557571358,0.00407498180568,0.0191694490569,0.000111447104732,0.000124757493961,0.00185166470156,0.00658831612562,0.0245811013571,0.0068536195398
0.0473172207735,0.0226598560692,0.00399351769406,0.0163035546274,0.00881641440226,0.0392565134383,0.0728363277,0.0302460463205,0.045607927117,0.0816812760453,0.0463977146028,0.0371946129643,0.0123300422695,0.00566636088779,0.0031304920244,0.0207402049735,0.0069365176234,0.0100762942414,0.00780885671737,0.000754619655982,0.00704575183498,0.007464911915,0.00867924519244,0.0469088853197,0.00955132122779,0.0629069635287,0.030963222827,0.0392101817435,0.000995820331099,0.00115219523019,0.0151733273485,0.167017965544,0.0064078435717,0.0049680907075,0.00800536941503,0.0206917229606,9.81236126327e-05,8.66631034477e-05,0.0014442283075,0.00675201606516,0.0345522207499,0.000169559316302
0.0625606482491,0.00658844869689,0.00503588591741,0.0151261055491,0.00557872045133,0.0302382880423,0.030391550398,0.0585399124188,0.0989440068747,0.0472582072026,0.0545776542419,0.0366411883716,0.0342033219797,0.0100654813861,0.0041708122623,0.0126151070352,0.0148067564268,0.0694142228171,0.0083938924599,0.0040621396953,0.00844033408752,0.00694055073558,4.02763855733e-07,0.0178097629516,0.0137660632207,0.0241788365102,0.0312681265817,0.00929990001048,0.00102996067221,0.00135852995587,0.031530648521,0.132403617503,0.0100753933037,0.00785946673283,0.0215122583159,0.0197353879915,0.000159205693095,9.52172510675e-05,0.00147711136568,0.0185191261672,0.02646613564,0.00686161354891
0.0353337893452,0.0064359660311,0.00297764396864,0.0015972859947,0.010644593207,0.0179550849373,0.0426999535469,0.00469113899219,0.0599878869568,0.229281046813,0.0225886068415,0.00670284906414,0.122157812228,0.0051099049448,0.0215451348244,0.00773271063679,0.0235235893678,0.0172322744056,0.00743077004447,0.00398092461491,0.00937839271592,0.00674038875917,2.01120171015e-06,0.0242322930163,0.0160766318307,0.0137614013891,0.017253764247,0.0403773582039,0.00118554544602,0.00101864273004,0.0213717932974,0.076439712375,0.00610149298345,0.0154191118067,0.032837440309,0.0186248292994,9.70922578705e-05,0.000101987394803,0.00153546736748,0.00719196297146,0.0359632625099,0.00468045112219
0.0106354597839,0.00680739821139,0.00260207809797,0.023232439288,0.0240510735745,0.00625312318722,0.0247535208181,0.038397875669,0.0442467603837,0.142151869395,0.0691955247899,0.0691615455374,0.0587652510664,0.00628146721563,0.00275653382484,0.0506712587713,0.00927336187461,0.0319164227952,0.0070521179476,0.00142153072252,0.00647107542959,0.00668036146127,1.84065712516e-05,0.0171872739598,0.0619618330024,0.0185599854495,0.0250347248095,0.0680599818273,0.000884580290604,0.000970081763436,0.0207403376134,0.0698428392636,0.00410364348484,0.00441396351773,0.00349431576032,0.0199309199174,0.000104067712391,0.000133437252128,0.0011885868153,0.00540260600737,0.0292253193611,0.00596504577606
0.00993131614446,0.00498435803294,0.0029600549562,0.021836067375,0.00726279489611,0.0117203211754,0.0177926459392,0.0393540155397,0.0358122254577,0.115962778544,0.0406441438564,0.00655260645819,0.0884983737164,0.0021797797954,0.00239414238747,0.022614524889,0.0300618643564,0.00483900647528,0.00660577586463,0.00594497446118,0.00707625644281,0.00310470113476,0.000147105027006,0.00782101316673,0.0203842612664,0.00399403188246,0.0398460819784,0.00880816336584,0.000905423838319,0.00112185503039,0.0157111284066,0.319419591573,0.00391485457828,0.00219323307403,0.0232571750769,0.0267357937604,3.80693743332e-05,0.000496174997262,0.00100779094254,0.0140194540349,0.015617534963,0.00642853576478
0.00852311139974,0.00663521767791,0.00457057953822,0.00202702194566,0.00815140302627,0.00793155754296,0.0412225966095,0.0486406042925,0.0667291018474,0.0379039857543,0.1260320068,0.0568137741902,0.02683405382,0.0101482289818,0.00641033199559,0.0365358555445,0.00784560133526,0.0149605986384,0.00656733160912,0.00536296138035,0.00347516652637,0.00349882550725,0.000607131747995,0.0430725414063,0.0140526728778,0.0531910599961,0.0231973043533,0.0842530576073,0.000859630181661,0.00304395691817,0.0247747441311,0.0975147995219,0.0192720777894,0.00409592094425,0.0272089188113,0.0215628294473,8.69918992689e-05,4.39911414693e-05,0.00217799853642,0.0127200998528,0.0194806836336,0.0119636732395
0.0323520652008,0.0128720633254,0.00412088419538,0.00429922922488,0.03155157968,0.0289031340695,0.0277981930733,0.0385838974126,0.0282654762168,0.152042758334,0.0673021344824,0.00737114290636,0.177643326081,0.00215206773517,0.0248410473157,0.0158408077124,0.00550659195864,0.00877961802509,0.013554159751,0.0130473183078,0.00336009278419,0.00364275451801,0.0,0.0392470687051,0.0107599694683,0.0353885459747,0.0173450110841,0.0559443313303,0.00287547623455,0.000984460805353,0.0134752441939,0.0473661362003,0.0058697887569,0.00455318121779,0.00419376654633,0.0248306201833,7.27776586045e-05,3.64760727312e-05,0.00150043479674,0.00247415690583,0.016482034749,0.0127701768062
0.0159530694669,0.0278910220051,0.00490303032992,0.0546143071564,0.0260879036549,0.0179517086175,0.0289541517789,0.00697506416062,0.00770639496287,0.187959119561,0.0667545702889,0.0131978652349,0.00311528592512,0.00229362824007,0.0270483530324,0.0118070526647,0.00293135816334,0.00237187131017,0.0178316709656,0.00364120740441,0.000210049262696,0.00187260794609,0.00288162881631,0.000791893575549,0.0154465485873,0.0742547165593,0.00927761124409,0.0476514873638,0.000345808734148,0.000647190167071,0.00900801963721,0.226396438856,0.0013218400187,0.0147761303543,0.00530780554399,0.0226396396039,0.0,0.0,0.00104519273615,0.00111074089138,0.0189042678263,0.0161217473518
0.0342112532437,0.0171982744108,0.00255609846199,0.0143351919718,0.0226760781564,0.00127564925626,0.04275423591,0.0387346830966,0.0226558604951,0.102573280529,0.0665673536529,0.0390803271105,0.0411351047288,0.000347996452574,0.000814856512958,0.00956673729588,0.00281739504735,0.0126116491964,0.00537616893367,0.00393219871189,0.0,0.000495950152987,0.0,0.0250206654017,0.0391969506795,0.0145512975756,0.010839324206,0.0795645415337,0.00169224774557,0.000961100988073,0.00989881139171,0.235720917949,0.00262655742283,0.000500083655834,0.0442712907838,0.0127641260193,0.0,3.92962025822e-05,0.000294899458173,0.00114860907951,0.0389658882317,0.000227048348253
0.0118636831737,0.0087785652946,0.0022215280915,0.0602657162114,0.0370056660665,0.00486872187119,0.0254136459024,0.0253891641991,0.0212346249528,0.108595616628,0.0441140556161,0.0781886145253,0.0754895996699,0.028685192681,0.0031734328489,0.0227874035811,0.00395632079267,0.0013237978321,0.00305206497497,0.00218506440883,0.0253672190359,3.46651485502e-05,0.00144157234091,0.0950165221913,0.00325436596245,0.0173568766465,0.0167081389452,0.0414839489186,0.000520222136624,8.82279548667e-05,0.0277049545618,0.140361847305,0.00153700557642,0.00229133040417,0.00411509660247,0.0351339568316,4.23617728757e-05,0.0,0.00168232566623,0.000269135132691,0.0152963636344,0.0017013839097
0.0378763419103,0.0255137102923,0.011203850849,0.00320644322828,0.00538798055228,0.0122908315107,0.0532876713481,0.0125290159414,0.0460928435036,0.296334053191,0.0324517582832,0.0285290910992,0.0089614768839,0.00783255752113,0.00470994361595,0.0183396346454,0.00920324164946,0.0291608576459,0.0122229118213,0.0029374991949,0.00730267796138,0.00803721500135,3.55662779288e-05,0.0146312124383,0.0138441579649,0.0729832350333,0.0263331576781,0.0377446592916,0.000738204337825,0.00204666006044,0.0200972038683,0.0557638297582,0.0064778907475,0.00686156183672,0.00992769477372,0.0207057812084,5.50365662675e-05,0.000116698379255,0.00203094233192,0.0079691007064,0.027417043117,0.0008087559738
0.0208922979078,0.0240639526384,0.00783719970888,0.00457098108782,0.00668066659257,0.0377752386121,0.0521623509855,0.0100675756585,0.0382731956237,0.0336739273458,0.0216698582407,0.076457106666,0.0260823242718,0.00915603761299,0.00252111913683,0.0127227747752,0.0231200703727,0.0294171490268,0.0216456927644,0.00321358548697,0.00954591409373,0.0107502261961,2.18211475702e-05,0.0480428934828,0.0166558203691,0.0284503743718,0.0334651936859,0.0422670057055,0.00243953517798,0.00200268503171,0.0199966125751,0.174350831564,0.00587377481624,0.0183007695644,0.0526108535447,0.0219303123813,0.000140424863902,0.000139925947866,0.00215451835405,0.00776862367345,0.027021905296,0.0140668736414
0.0225776324716,0.0165412149115,0.00839708743746,0.0176448799005,0.0124115028359,0.0110176402611,0.0563971451979,0.036450923361,0.0539701094131,0.0296345099061,0.0200839888576,0.0384853832849,0.0441819348141,0.0195763115833,0.00176734138237,0.016539766121,0.00860241478864,0.0129903583128,0.00997594762225,0.00104363280597,0.0094277101849,0.0131716323944,0.0122849695304,0.0455774177683,0.0119789230232,0.0445168391844,0.0299735026401,0.0116194657745,0.0012207989293,0.00155885950722,0.031357204882,0.213000278281,0.00614325451218,0.00539713490299,0.0352891516813,0.0323180887069,0.00014604448243,0.000138415467638,0.00229815764941,0.0126640927746,0.0301353580575,0.0114929743965
0.0145122502525,0.0220135798803,0.0180241371362,0.00304520826308,0.00336426995174,0.00694680549037,0.0400877415302,0.0488611429611,0.0961566932447,0.117624378823,0.0630345738888,0.0401603502464,0.0397060992749,0.00431362840291,0.0188886071767,0.0150042244172,0.0103894899137,0.0268135687733,0.0189219267063,0.00474906158571,0.00783804057625,0.008796866931,7.87377558893e-05,0.0130169130834,0.0529733413317,0.0350671641526,0.0270671980433,0.0336382717958,0.00192757790414,0.00147146359653,0.0206252089651,0.0703065910152,0.00560764010677,0.0158282827525,0.0131559121422,0.0201517180987,7.2223294055e-05,7.81861361868e-05,0.00175407047364,0.00737681066108,0.0455137765963,0.00503626666823
